brit_id,pth_url,ark,title,date,relation,relation_url,relation_type
BRIT-A-AR003-001-01-063,https://texashistory.unt.edu/ark/67531/metapth1645877,ark/67531/metapth1645877,"['[Erysimum on Tenerife, Canary Islands]']",['1967-04-16/1967-04-17'],,,
BRIT-A-AR003-001-01-064,https://texashistory.unt.edu/ark/67531/metapth1645878,ark/67531/metapth1645878,"['[Erysimum on Tenerife, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-065,https://texashistory.unt.edu/ark/67531/metapth1645879,ark/67531/metapth1645879,"['[Erysimum on Tenerife, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-067,https://texashistory.unt.edu/ark/67531/metapth1645881,ark/67531/metapth1645881,"['[Erysimum close-up on Tenerife, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-066,https://texashistory.unt.edu/ark/67531/metapth1645880,ark/67531/metapth1645880,"['[Erysimum close-up on Tenerife, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-068,https://texashistory.unt.edu/ark/67531/metapth1645882,ark/67531/metapth1645882,"['[Landscape of Mount Teide, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-069,https://texashistory.unt.edu/ark/67531/metapth1645883,ark/67531/metapth1645883,"['[Landscape of Mount Teide, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-070,https://texashistory.unt.edu/ark/67531/metapth1645884,ark/67531/metapth1645884,"['[Landscape of Mount Teide, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-071,https://texashistory.unt.edu/ark/67531/metapth1645885,ark/67531/metapth1645885,"['[Plantago webbii close-up on Tenerife, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-074,https://texashistory.unt.edu/ark/67531/metapth1645888,ark/67531/metapth1645888,"['[Landscape of Mount Teide, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-072,https://texashistory.unt.edu/ark/67531/metapth1645886,ark/67531/metapth1645886,"['[Plantago webbii on Tenerife, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-073,https://texashistory.unt.edu/ark/67531/metapth1645887,ark/67531/metapth1645887,"['[Landscape of rock formation on Mount Teide, Tenerife Island]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-079,https://texashistory.unt.edu/ark/67531/metapth1645890,ark/67531/metapth1645890,"['[Landscape of Mount Teide, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-076,https://texashistory.unt.edu/ark/67531/metapth1645889,ark/67531/metapth1645889,"['[Unidentified plant close-up on Tenerife, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-081,https://texashistory.unt.edu/ark/67531/metapth1645891,ark/67531/metapth1645891,"['[Landscape of Teide National Park, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-082,https://texashistory.unt.edu/ark/67531/metapth1645892,ark/67531/metapth1645892,"['[Landscape of Teide National Park, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-083,https://texashistory.unt.edu/ark/67531/metapth1645893,ark/67531/metapth1645893,"['[Landscape of forest on Tenerife, Canary Islands]']",['1967-04-17'],,,
BRIT-A-AR003-001-01-084,https://texashistory.unt.edu/ark/67531/metapth1645894,ark/67531/metapth1645894,"['[Landscape of Anaga Rural Park, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-086,https://texashistory.unt.edu/ark/67531/metapth1645896,ark/67531/metapth1645896,"['[Gesnouinia in Anaga Rural Park, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-085,https://texashistory.unt.edu/ark/67531/metapth1645895,ark/67531/metapth1645895,"['[Pericallis tussilaginis in Anaga Rural Park, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-087,https://texashistory.unt.edu/ark/67531/metapth1645897,ark/67531/metapth1645897,"['[Pericallis tussilaginis in Anaga Rural Park, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-091,https://texashistory.unt.edu/ark/67531/metapth1645901,ark/67531/metapth1645901,"['[Unidentified tree in Anaga Rural Park, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-090,https://texashistory.unt.edu/ark/67531/metapth1645900,ark/67531/metapth1645900,"['[Unidentified tree in Anaga Rural Park, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-089,https://texashistory.unt.edu/ark/67531/metapth1645899,ark/67531/metapth1645899,"['[Sedum album in Anaga Rural Park, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-088,https://texashistory.unt.edu/ark/67531/metapth1645898,ark/67531/metapth1645898,"['[Pericallis tussilaginis in Anaga Rural Park, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-092,https://texashistory.unt.edu/ark/67531/metapth1645902,ark/67531/metapth1645902,"['[Unidentified plant in Anaga Rural Park, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-093,https://texashistory.unt.edu/ark/67531/metapth1645903,ark/67531/metapth1645903,"['[Unidentified tree in Anaga Rural Park, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-094,https://texashistory.unt.edu/ark/67531/metapth1645904,ark/67531/metapth1645904,"['[Descurainia millefolia on Tenerife, Canary Islands]', 'Sherwin Carlquist Extended Specimen Network']",['1967-04-21'],"['This image relates to a plant population of Descurainia millefolia, photographed at the same location and date as California Botanic Garden specimen RSA0458535 https://cch2.org/portal/collections/individual/index.php?occid=5576508&clid=0']",https://cch2.org/portal/collections/individual/index.php?occid=5576508&clid=0,population
BRIT-A-AR003-001-01-095,https://texashistory.unt.edu/ark/67531/metapth1645905,ark/67531/metapth1645905,"['[Goats and chickens in Masca, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-097,https://texashistory.unt.edu/ark/67531/metapth1645907,ark/67531/metapth1645907,"['[Dog in Masca, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-096,https://texashistory.unt.edu/ark/67531/metapth1645906,ark/67531/metapth1645906,"['[Goats and chicken in Masca, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-098,https://texashistory.unt.edu/ark/67531/metapth1645908,ark/67531/metapth1645908,"['[Unidentified plants in Masca, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-099,https://texashistory.unt.edu/ark/67531/metapth1645909,ark/67531/metapth1645909,"['[Landscape of Teno Massif, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-100,https://texashistory.unt.edu/ark/67531/metapth1645910,ark/67531/metapth1645910,"['[Landscape of the Teno Massif, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-103,https://texashistory.unt.edu/ark/67531/metapth1645913,ark/67531/metapth1645913,"['[Echium leucophaeum on Tenerife, Canary Islands]']",['1967-04-17/1967-04-23'],"['This image relates to a plant population of Echium leucophaeum, photographed at the same location and date as California Botanic Garden specimen RSA0449222, https://cch2.org/portal/collections/individual/index.php?occid=5564132&clid=0']",https://cch2.org/portal/collections/individual/index.php?occid=5564132&clid=0,population
BRIT-A-AR003-001-01-101,https://texashistory.unt.edu/ark/67531/metapth1645911,ark/67531/metapth1645911,"['[Retama close-up on Tenerife, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-102,https://texashistory.unt.edu/ark/67531/metapth1645912,ark/67531/metapth1645912,"['[Echium leucophaeum on Tenerife, Canary Islands]']",['1967-04-17/1967-04-23'],"['This image relates to a plant population of Echium leucophaeum, photographed at the same location and date as California Botanic Garden specimen RSA0449222, https://cch2.org/portal/collections/individual/index.php?occid=5564132&clid=0']",https://cch2.org/portal/collections/individual/index.php?occid=5564132&clid=0,population
BRIT-A-AR003-001-01-104,https://texashistory.unt.edu/ark/67531/metapth1645914,ark/67531/metapth1645914,"['[Malva acerifolia on Tenerife, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-105,https://texashistory.unt.edu/ark/67531/metapth1645915,ark/67531/metapth1645915,"['[Malva acerifolia on Tenerife, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-106,https://texashistory.unt.edu/ark/67531/metapth1645916,ark/67531/metapth1645916,"['[Malva acerifolia on Tenerife, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-107,https://texashistory.unt.edu/ark/67531/metapth1645917,ark/67531/metapth1645917,"['[Malva acerifolia on Tenerife, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-109,https://texashistory.unt.edu/ark/67531/metapth1645919,ark/67531/metapth1645919,"['[Malva acerifolia on Tenerife, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-108,https://texashistory.unt.edu/ark/67531/metapth1645918,ark/67531/metapth1645918,"['[Cneorum pulveruletnum on Tenerife, Canary Islands]']",['1967-04-17/1967-04-23'],"['This image relates to a plant population of Cneorum pulverulentum, photographed at the same location and date as California Botanic Garden specimen RSA0466047, https://cch2.org/portal/collections/individual/index.php?occid=5659355&clid=0']",https://cch2.org/portal/collections/individual/index.php?occid=5659355&clid=0,population
BRIT-A-AR003-001-01-110,https://texashistory.unt.edu/ark/67531/metapth1645920,ark/67531/metapth1645920,"['[Malva acerifolia on Tenerife, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-111,https://texashistory.unt.edu/ark/67531/metapth1645921,ark/67531/metapth1645921,"['[Malva acerifolia on Tenerife, Canary Islands]']",['1967-04-17/1967-04-23'],,,
BRIT-A-AR003-001-01-112,https://texashistory.unt.edu/ark/67531/metapth1645922,ark/67531/metapth1645922,"['[Cneorum pulveruletnum on Tenerife, Canary Islands]']",['1967-04-17/1967-04-23'],"['This image relates to a plant population of Cneorum pulverulentum, photographed at the same location and date as California Botanic Garden specimen RSA0466047, https://cch2.org/portal/collections/individual/index.php?occid=5659355&clid=0']",https://cch2.org/portal/collections/individual/index.php?occid=5659355&clid=0,population
BRIT-A-AR003-001-01-113,https://texashistory.unt.edu/ark/67531/metapth1645923,ark/67531/metapth1645923,"['[Aeonium tabulaeforme on Tenerife, Canary Islands]']",['1967-04-23'],,,
BRIT-A-AR003-001-01-116,https://texashistory.unt.edu/ark/67531/metapth1645926,ark/67531/metapth1645926,"['[Landscape of Punta de Teno, Canary Islands]']",['1967-04-23'],,,
BRIT-A-AR003-001-01-115,https://texashistory.unt.edu/ark/67531/metapth1645925,ark/67531/metapth1645925,"['[Landscape of Punta de Teno, Canary Islands]']",['1967-04-23'],,,
BRIT-A-AR003-001-01-114,https://texashistory.unt.edu/ark/67531/metapth1645924,ark/67531/metapth1645924,"['[Unidentified plant on Tenerife, Canary Islands]']",['1967-04-23'],,,
BRIT-A-AR003-001-01-117,https://texashistory.unt.edu/ark/67531/metapth1645927,ark/67531/metapth1645927,"['[Astydamia latifolia near Punta de Teno, Canary Islands]']",['1967-04-23'],,,
BRIT-A-AR003-001-01-118,https://texashistory.unt.edu/ark/67531/metapth1645928,ark/67531/metapth1645928,"['[Landscape from Punta de Teno, Canary Islands]']",['1967-04-23'],,,
BRIT-A-AR003-001-01-119,https://texashistory.unt.edu/ark/67531/metapth1645929,ark/67531/metapth1645929,"['[Landscape from Punta de Teno, Canary Islands]']",['1967-04-23'],,,
BRIT-A-AR003-001-01-120,https://texashistory.unt.edu/ark/67531/metapth1645930,ark/67531/metapth1645930,"['[Aeriel view of Punta de Teno, Canary Islands]']",['1967-04-23'],,,
BRIT-A-AR003-001-01-121,https://texashistory.unt.edu/ark/67531/metapth1645931,ark/67531/metapth1645931,"['[Unidentified plant on Tenerife, Canary Islands]']",['1967-05-05'],,,
BRIT-A-AR003-001-01-123,https://texashistory.unt.edu/ark/67531/metapth1645933,ark/67531/metapth1645933,"['[Limonium sinuatum on Gran Canaria, Canary Islands]']",['1967-05-05'],,,
BRIT-A-AR003-001-01-122,https://texashistory.unt.edu/ark/67531/metapth1645932,ark/67531/metapth1645932,"['[Limonium sinuatum on Gran Canaria, Canary Islands]']",['1967-05-05'],,,
BRIT-A-AR003-001-01-124,https://texashistory.unt.edu/ark/67531/metapth1645934,ark/67531/metapth1645934,"['[Limonium sinuatum on Gran Canaria, Canary Islands]']",['1967-05-05'],,,
BRIT-A-AR003-001-01-125,https://texashistory.unt.edu/ark/67531/metapth1645935,ark/67531/metapth1645935,"['[Limonium sinuatum on Gran Canaria, Canary Islands]']",['1967-05-05'],,,
BRIT-A-AR003-001-01-126,https://texashistory.unt.edu/ark/67531/metapth1645936,ark/67531/metapth1645936,"['[Limonium sinuatum on Gran Canaria, Canary Islands]']",['1967-05-05'],,,
BRIT-A-AR003-001-01-127,https://texashistory.unt.edu/ark/67531/metapth1645937,ark/67531/metapth1645937,"['[Sonchus in palm tree at Santa Catalina Hotel, Canary Islands]']",['1967-05-05'],,,
BRIT-A-AR003-001-01-128,https://texashistory.unt.edu/ark/67531/metapth1645938,ark/67531/metapth1645938,"['[Sonchus in palm tree at Santa Catalina Hotel, Canary Islands]']",['1967-05-05'],,,
BRIT-A-AR003-001-01-129,https://texashistory.unt.edu/ark/67531/metapth1645939,ark/67531/metapth1645939,"['[Sonchus in palm tree at Santa Catalina Hotel, Canary Islands]']",['1967-05-05'],,,
BRIT-A-AR003-001-01-130,https://texashistory.unt.edu/ark/67531/metapth1645940,ark/67531/metapth1645940,"['[Sonchus in palm tree at Santa Catalina Hotel, Canary Islands]']",['1967-05-05'],,,
BRIT-A-AR003-001-01-131,https://texashistory.unt.edu/ark/67531/metapth1645941,ark/67531/metapth1645941,"['[Unidentified palm tree at Santa Catalina Hotel, Gran Canaria Island, Canary Islands]']",['1967-05-05'],,,
BRIT-A-AR003-001-01-133,https://texashistory.unt.edu/ark/67531/metapth1645943,ark/67531/metapth1645943,"['[Sonchus in palm tree close-up at Santa Catalina Hotel, Canary Islands]']",['1967-05-05'],,,
BRIT-A-AR003-001-01-132,https://texashistory.unt.edu/ark/67531/metapth1645942,ark/67531/metapth1645942,"['[Sonchus in palm tree close-up at Santa Catalina Hotel, Canary Islands]']",['1967-05-05'],,,
BRIT-A-AR003-001-01-135,https://texashistory.unt.edu/ark/67531/metapth1645945,ark/67531/metapth1645945,"['[Aeonium on Gran Canaria, Canary Islands]']","['[1967-05-05,1967-05-11]']",,,
BRIT-A-AR003-001-01-134,https://texashistory.unt.edu/ark/67531/metapth1645944,ark/67531/metapth1645944,"['[Sonchus in palm tree close-up at Santa Catalina Hotel, Canary Islands]']","['[1967-05-05,1967-05-11]']",,,
BRIT-A-AR003-001-01-136,https://texashistory.unt.edu/ark/67531/metapth1645946,ark/67531/metapth1645946,"['[Papaver on Gran Canaria, Canary Islands]']","['[1967-05-05,1967-05-11]']",,,
BRIT-A-AR003-001-01-138,https://texashistory.unt.edu/ark/67531/metapth1645948,ark/67531/metapth1645948,"['[Centaurea arbutifolia on Gran Canaria, Canary Islands]']","['[1967-05-05,1967-05-11]']",,,
BRIT-A-AR003-001-01-137,https://texashistory.unt.edu/ark/67531/metapth1645947,ark/67531/metapth1645947,"['[Parolinia ornata on Gran Canaria, Canary Islands]']","['[1967-05-05,1967-05-11]']","['This image relates to a plant population of Parolinia ornata, photographed at the same location and date as California Botanic Garden specimen RSA0458562, https://cch2.org/portal/collections/individual/index.php?occid=5576554&clid=0']",https://cch2.org/portal/collections/individual/index.php?occid=5576554&clid=0,population
BRIT-A-AR003-001-01-139,https://texashistory.unt.edu/ark/67531/metapth1645949,ark/67531/metapth1645949,"['[Centaurea arbutifolia on Gran Canaria, Canary Islands]']","['[1967-05-05,1967-05-11]']",,,
BRIT-A-AR003-001-01-140,https://texashistory.unt.edu/ark/67531/metapth1645950,ark/67531/metapth1645950,"['[Parolinia ornata on Gran Canaria, Canary Islands]']","['[1967-05-05,1967-05-11]']","['This image relates to a plant population of Parolinia ornata, photographed at the same location and date as California Botanic Garden specimen RSA0458562,  https://cch2.org/portal/collections/individual/index.php?occid=5576554&clid=0.']",https://cch2.org/portal/collections/individual/index.php?occid=5576554&clid=0.,population
BRIT-A-AR003-001-01-141,https://texashistory.unt.edu/ark/67531/metapth1645951,ark/67531/metapth1645951,"['[Parolinia ornata on Gran Canaria, Canary Islands]']","['[1967-05-05,1967-05-11]']","['This image relates to a plant population of Parolinia ornata, photographed at the same location and date as California Botanic Garden specimen RSA0458562, https://cch2.org/portal/collections/individual/index.php?occid=5576554&clid=0.']",https://cch2.org/portal/collections/individual/index.php?occid=5576554&clid=0.,population
BRIT-A-AR003-001-01-142,https://texashistory.unt.edu/ark/67531/metapth1645952,ark/67531/metapth1645952,"['[Centaurea arbutifolia on Gran Canaria, Canary Islands]']","['[1967-05-05,1967-05-11]']",,,
BRIT-A-AR003-001-01-144,https://texashistory.unt.edu/ark/67531/metapth1645954,ark/67531/metapth1645954,"['[Landscape of Agaete, Canary Islands]']","['[1967-05-05,1967-05-11]']",,,
BRIT-A-AR003-001-01-143,https://texashistory.unt.edu/ark/67531/metapth1645953,ark/67531/metapth1645953,"['[Sonchus platylepis on Gran Canaria, Canary Islands]']","['[1967-05-05,1967-05-11]']","['This image relates to a plant population of Sonchus platylepis, photographed at the same location and date as California Botanic Garden specimen RSA0473697, https://cch2.org/portal/collections/individual/index.php?occid=5685751&clid=0']",https://cch2.org/portal/collections/individual/index.php?occid=5685751&clid=0,population
BRIT-A-AR003-001-01-145,https://texashistory.unt.edu/ark/67531/metapth1645955,ark/67531/metapth1645955,"['[Sonchus platylepis on Gran Canaria, Canary Islands]']","['[1967-05-05,1967-05-11]']","['This image relates to a plant population of Sonchus platylepis, photographed at the same location and date as California Botanic Garden specimen RSA0473697, https://cch2.org/portal/collections/individual/index.php?occid=5685751&clid=0']",https://cch2.org/portal/collections/individual/index.php?occid=5685751&clid=0,population
BRIT-A-AR003-001-01-146,https://texashistory.unt.edu/ark/67531/metapth1645956,ark/67531/metapth1645956,"['[Sonchus platylepis on Gran Canaria, Canary Islands]']","['[1967-05-05,1967-05-11]']","['This image relates to a plant population of Sonchus platylepis, photographed at the same location and date as California Botanic Garden specimen RSA0473697, https://cch2.org/portal/collections/individual/index.php?occid=5685751&clid=0.']",https://cch2.org/portal/collections/individual/index.php?occid=5685751&clid=0.,population
BRIT-A-AR003-001-01-147,https://texashistory.unt.edu/ark/67531/metapth1645957,ark/67531/metapth1645957,"['[Unidentified plant on Gran Canaria, Canary Islands]']","['[1967-05-05,1967-05-11]']",,,
BRIT-A-AR003-001-01-148,https://texashistory.unt.edu/ark/67531/metapth1645958,ark/67531/metapth1645958,"['[Landscape of Gran Canaria, Canary Islands]']",['1967-05-05/1967-05-11'],,,
BRIT-A-AR003-001-01-149,https://texashistory.unt.edu/ark/67531/metapth1645959,ark/67531/metapth1645959,"['[Unidentified plant on Gran Canaria, Canary Islands]']",['1967-05-05/1967-05-11'],,,
BRIT-A-AR003-001-01-150,https://texashistory.unt.edu/ark/67531/metapth1645960,ark/67531/metapth1645960,"['[Chieranthus on Gran Canaria, Canary Islands]']",['1967-05-05/1967-05-11'],,,
BRIT-A-AR003-001-01-151,https://texashistory.unt.edu/ark/67531/metapth1645961,ark/67531/metapth1645961,"['[Chieranthus on Gran Canaria, Canary Islands]']",['1967-05-05/1967-05-11'],,,
BRIT-A-AR003-001-01-153,https://texashistory.unt.edu/ark/67531/metapth1645963,ark/67531/metapth1645963,"['[Chieranthus with butterfly on Grand Canaria, Canary Islands]']",['1967-05-05/1967-05-11'],,,
BRIT-A-AR003-001-01-154,https://texashistory.unt.edu/ark/67531/metapth1645964,ark/67531/metapth1645964,"['[Chieranthus with butterfly on Grand Canaria, Canary Islands]']",['1967-05-05/1967-05-11'],,,
BRIT-A-AR003-001-01-152,https://texashistory.unt.edu/ark/67531/metapth1645962,ark/67531/metapth1645962,"['[Landscape of unidentified plants on Gran Canaria, Canary Islands]']",['1967-05-05/1967-05-11'],,,
BRIT-A-AR003-001-01-157,https://texashistory.unt.edu/ark/67531/metapth1645968,ark/67531/metapth1645968,"['[Aerial view of terraced mountainside in Barranco de la Virgen, Canary Islands]']",['1967-05-11'],,,
BRIT-A-AR003-001-01-155,https://texashistory.unt.edu/ark/67531/metapth1645966,ark/67531/metapth1645966,"['[Chieranthus with butterfly on Grand Canaria, Canary Islands]']",['1967-05-05/1967-05-11'],,,
BRIT-A-AR003-001-01-156,https://texashistory.unt.edu/ark/67531/metapth1645967,ark/67531/metapth1645967,"['[Aerial view of terraced mountainside on Gran Canaria, Canary Islands]']",['1967-05-05/1967-05-11'],,,
BRIT-A-AR003-001-01-158,https://texashistory.unt.edu/ark/67531/metapth1645969,ark/67531/metapth1645969,"['[Ferns in the mouth of a gargoyle in Barranco de la Virgen, Canary Islands]']",['1967-05-11'],,,
BRIT-A-AR003-001-01-159,https://texashistory.unt.edu/ark/67531/metapth1645970,ark/67531/metapth1645970,"['[Ferns in the mouth of a gargoyle in Barranco de la Virgen, Canary Islands]']",['1967-05-11'],,,
BRIT-A-AR003-001-01-160,https://texashistory.unt.edu/ark/67531/metapth1645971,ark/67531/metapth1645971,"['[Bencomia sphaerocarpa in Barranco de la Virgen, Canary Islands]']",['1967-05-11'],,,
BRIT-A-AR003-001-01-161,https://texashistory.unt.edu/ark/67531/metapth1645972,ark/67531/metapth1645972,"['[Bencomia sphaerocarpa in Barranco de la Virgen, Canary Islands]']",['1967-05-11'],,,
BRIT-A-AR003-001-01-163,https://texashistory.unt.edu/ark/67531/metapth1645974,ark/67531/metapth1645974,"['[Bencomia sphaerocarpa close-up in Barranco de la Virgen, Canary Islands]']",['1967-05-11'],,,
BRIT-A-AR003-001-01-162,https://texashistory.unt.edu/ark/67531/metapth1645973,ark/67531/metapth1645973,"['[Bencomia sphaerocarpa close-up in Barranco de la Virgen, Canary Islands]']",['1967-05-11'],,,
BRIT-A-AR003-001-01-164,https://texashistory.unt.edu/ark/67531/metapth1645975,ark/67531/metapth1645975,"['[Bencomia sphaerocarpa close-up in Barranco de la Virgen, Canary Islands]']",['1967-05-11'],,,
BRIT-A-AR003-001-01-166,https://texashistory.unt.edu/ark/67531/metapth1645977,ark/67531/metapth1645977,"['[Bencomia sphaerocarpa fruit in Barranco de la Virgen, Canary Islands]']",['1967-05-11'],,,
BRIT-A-AR003-001-01-165,https://texashistory.unt.edu/ark/67531/metapth1645976,ark/67531/metapth1645976,"['[Bencomia sphaerocarpa in Barranco de la Virgen, Canary Islands]']",['1967-05-11'],,,
BRIT-A-AR003-001-01-168,https://texashistory.unt.edu/ark/67531/metapth1645979,ark/67531/metapth1645979,"['[Bencomia sphaerocarpa fruit in Barranco de la Virgen, Canary Islands]']",['1967-05-11'],,,
BRIT-A-AR003-001-01-169,https://texashistory.unt.edu/ark/67531/metapth1645980,ark/67531/metapth1645980,"['[Bencomia sphaerocarpa fruit in Barranco de la Virgen, Canary Islands]']",['1967-05-11'],,,
BRIT-A-AR003-001-01-167,https://texashistory.unt.edu/ark/67531/metapth1645978,ark/67531/metapth1645978,"['[Bencomia sphaerocarpa fruit in Barranco de la Virgen, Canary Islands]']",['1967-05-11'],,,
BRIT-A-AR003-001-01-171,https://texashistory.unt.edu/ark/67531/metapth1645982,ark/67531/metapth1645982,"['[Arbutus in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-01-170,https://texashistory.unt.edu/ark/67531/metapth1645981,ark/67531/metapth1645981,"['[Limonium tuberculatum in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-01-172,https://texashistory.unt.edu/ark/67531/metapth1645983,ark/67531/metapth1645983,"['[Arbutus fruit in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-01-174,https://texashistory.unt.edu/ark/67531/metapth1645985,ark/67531/metapth1645985,"['[Limonium tuberculatum in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-01-175,https://texashistory.unt.edu/ark/67531/metapth1645986,ark/67531/metapth1645986,"['[Limonium tuberculatum in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-01-176,https://texashistory.unt.edu/ark/67531/metapth1645987,ark/67531/metapth1645987,"['[Limonium tuberculatum in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-01-173,https://texashistory.unt.edu/ark/67531/metapth1645984,ark/67531/metapth1645984,"['[Limonium tuberculatum in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-01-177,https://texashistory.unt.edu/ark/67531/metapth1645988,ark/67531/metapth1645988,"['[Limonium tuberculatum in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-01-178,https://texashistory.unt.edu/ark/67531/metapth1645989,ark/67531/metapth1645989,"['[Limonium tuberculatum in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-01-179,https://texashistory.unt.edu/ark/67531/metapth1645990,ark/67531/metapth1645990,"['[Arbutus in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-01-180,https://texashistory.unt.edu/ark/67531/metapth1645991,ark/67531/metapth1645991,"['[Limonium tuberculatum in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-01-181,https://texashistory.unt.edu/ark/67531/metapth1645992,ark/67531/metapth1645992,"['[Limonium tuberculatum in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-01-182,https://texashistory.unt.edu/ark/67531/metapth1645993,ark/67531/metapth1645993,"['[Limonium tuberculatum in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-02-001,https://texashistory.unt.edu/ark/67531/metapth1645995,ark/67531/metapth1645995,"['[Carlina canariensis in Arguineguin, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-01-183,https://texashistory.unt.edu/ark/67531/metapth1645994,ark/67531/metapth1645994,"['[Limonium tuberculatum in Maspalomas, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-02-002,https://texashistory.unt.edu/ark/67531/metapth1645996,ark/67531/metapth1645996,"['[Ulex europaeus in Arguineguin, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-02-003,https://texashistory.unt.edu/ark/67531/metapth1645997,ark/67531/metapth1645997,"['[Ulex europaeus growing in Arguineguin, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-02-004,https://texashistory.unt.edu/ark/67531/metapth1645998,ark/67531/metapth1645998,"['[Ulex europaeus growing in Arguineguin, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-02-005,https://texashistory.unt.edu/ark/67531/metapth1645999,ark/67531/metapth1645999,"['[Echium stalk from Gran Canaria Island, Canary Islands]']",['1967-05-12'],,,
BRIT-A-AR003-001-02-006,https://texashistory.unt.edu/ark/67531/metapth1646000,ark/67531/metapth1646000,['[Schizogyne and date palm in the Canary Islands]'],['1967-05-12'],,,
BRIT-A-AR003-001-02-007,https://texashistory.unt.edu/ark/67531/metapth1646001,ark/67531/metapth1646001,"['[Echium stalk from Gran Canaria Island, Canary Islands]']",['1967-05-12'],,,
